instance name;fleet name;opt?;RN solved?;UB;LB tree;LB root;LB root+cuts;time [s];time root [s];time root+cuts [s];time limit [s];BB nodes;routes;Pieces RN;Pieces BPC
Cdp202;1vehc4pcs30_50_70bp;false;true;1E+11;12087.4;11927.3;12076;3600;261.908;3210.46;3600;2;0;0,0,0,0,140806,4512,7927,1281023,74919,271956,4786898,562935,1216718,8558636,831379,1612298,6702162,584743,1033319,2842538,202086,315159,568450,25810,38968,41537,217,560,216;0,0,0,0,1186591,48216,85524,14356458,778317,2804676,55820032,5659261,12554344,93865681,8724206,17219185,72390156,6357863,11447218,32491246,2534767,4093454,7346307,450284,695771,604510,5597,8665,1033
Cdp203;1vehc4pcs30_50_70bp;false;true;1E+11;12070.7;11942.3;12070.7;3600;674.933;3212.06;3600;1;0;0,0,0,25,163801,1647,6043,1576373,95341,399532,8188201,1038546,2755217,16359703,2299316,5030085,14000648,2212583,3488673,5515866,920820,1067183,1052723,129436,129284,71008,10348,4942,1672,84,14;0,0,0,25,667601,8084,36699,8303993,451884,2024913,43473183,5170795,13932213,83867659,11379471,24946189,68644968,10329302,16667115,26069515,3978791,4805138,4575793,509695,548914,297148,31707,15113,4471,150,21
Cdp204;1vehc4pcs30_50_70bp;false;true;1E+11;11766.7;11736.5;11766.7;3600;2939.3;2939.3;3600;1;0;0,0,0,0,232544,6774,12414,3905215,325538,1400629,20976259,3284996,7151534,45073361,6520695,11788472,38034603,5063953,7468262,13502471,1632132,1887272,1839017,155701,132992,63301,2322,1061,155,9,3,1;0,0,0,0,278475,8531,16014,4892993,418863,1788157,26382990,4150536,8966153,56236991,8110329,14570158,47371956,6233812,9263319,16787725,2025933,2354060,2280992,192888,162073,77722,2832,1281,218,9,3,1
Cdp205;1vehc4pcs30_50_70bp;false;true;1E+11;12261.2;12027;12261.2;3600;39.1681;3549.27;3600;1;0;0,0,0,0,100204,960,2005,698357,25806,130484,1415441,186725,256820,2069556,164761,228690,1003688,88265,105772,229297,17402,19956,32979,1338,1620,675;0,0,0,0,2796705,99653,259358,35355048,1765095,9056392,77294275,9494079,13367554,101017422,7609153,11453960,47183265,3759327,5359464,11922460,873151,1354476,1737215,103129,125201,47603,553,2445,96
Cdp206;1vehc4pcs30_50_70bp;false;true;1E+11;12219;12039;12219;3600;105.231;3551.67;3600;1;0;0,0,0,0,186229,0,53,904705,28482,150284,2497523,283510,510040,4297054,378122,826205,3146580,324665,586510,1109129,110049,126837,155984,15868,8522,7366,68;0,0,0,0,2416480,826,7413,18728163,740483,3220709,60387396,5256165,9903357,90511364,7616795,16368975,65887837,6560689,11514368,22254678,2146652,2496766,3009421,285723,149208,128356,1508,144,10
Cdp207;1vehc4pcs30_50_70bp;false;true;1E+11;11975.8;11819.3;11975.8;3600;212.688;3303.88;3600;1;0;0,0,0,0,198057,957,1458,1396860,71421,249453,4846055,481117,1124574,6292398,726750,1489471,3335239,592766,780284,820954,190631,118979,87868,12295,3612,1113;0,0,0,0,1733611,7558,19600,17043599,1197503,3760219,67116779,7096749,16541381,88732737,9488027,20979175,45459604,8090465,11096446,10292226,2646266,1644109,983244,158991,44196,20765,887,24
Cdp208;1vehc4pcs30_50_70bp;false;true;1E+11;12070.5;11927.5;12070.5;3600;150.924;3230.72;3600;1;0;0,0,0,0,148285,12708,21148,1561672,123160,289963,4032202,268902,530630,4157743,427426,788268,2783277,397118,616800,1238873,111964,151561,205458,12037,11655,6654,7,1;0,0,0,0,1710391,277192,437270,24753481,2095883,4731909,61788257,3931991,7567425,61720161,6010044,11480910,42212823,5663435,9182218,17558407,1740990,2218916,2567936,189246,162384,82720,7,1
RCdp101;1vehc4pcs30_50_70bp;true;true;35342.3;35342.3;34929.5;35213.6;118.566;1.20882;11.4407;3600;251;1: (0 2 6 4 100 101 ) ,2: (0 11 9 10 101 ) ,3: (0 14 15 12 53 101 ) ,4: (0 23 25 77 101 ) ,5: (0 31 29 27 26 32 101 ) ,6: (0 33 28 30 34 50 101 ) ,7: (0 36 39 41 54 101 ) ,8: (0 45 5 3 1 70 101 ) ,9: (0 51 89 101 ) ,10: (0 59 75 58 101 ) ,11: (0 61 38 40 35 37 101 ) ,12: (0 63 76 85 84 101 ) ,13: (0 64 22 18 49 20 101 ) ,14: (0 65 47 16 13 101 ) ,15: (0 69 55 68 101 ) ,16: (0 72 42 44 43 101 ) ,17: (0 73 79 60 101 ) ,18: (0 81 94 96 101 ) ,19: (0 82 52 57 101 ) ,20: (0 83 19 21 48 24 101 ) ,21: (0 88 7 8 46 101 ) ,22: (0 90 66 56 91 80 101 ) ,23: (0 92 95 62 67 71 93 101 ) ,24: (0 98 78 17 101 ) ,25: (0 99 86 87 97 74 101 ) ,;0,135,1082,7571,27865,34487,36229,78903,32571,36714,52738,17399,14185,16155,2987,2278,2247,223,182,111;0,36646,105879,710338,2294046,3504970,3933983,8730412,4530418,4986413,6579282,2352717,1759971,1879283,327288,245097,219890,21821,22389,11171,34,55,65
RCdp102;1vehc4pcs30_50_70bp;false;true;1E+11;34154.2;33845.5;34034.7;3600;5.86826;56.2035;3600;1988;0;0,1487,6913,24987,86803,147142,176519,288456,154577,149106,138303,52563,32609,27741,2551,1484,761,54,27,3;0,790097,3392648,12331533,43280943,81599794,101502438,166902102,96684390,107142053,101250225,47346777,30375120,24702215,3536156,1797508,663329,9152,1257,496
RCdp103;1vehc4pcs30_50_70bp;false;true;1E+11;33825.9;33557.5;33771.1;3600;55.5442;933.094;3600;68;0;0,178139,262976,415949,609410,744305,670189,896110,604248,608716,537704,299375,243312,200777,61590,41362,26066,5192,2410,1168,66,1,2;0,9378837,14051491,21894665,31700557,39833703,37100007,48937967,35768970,38442797,31729289,20155896,15180981,12132023,4165330,2673976,1761702,340312,198857,119812,4061,417,198
RCdp104;1vehc4pcs30_50_70bp;false;true;1E+11;32600.7;32504.4;32596.2;3600;396.707;3374.42;3600;2;0;0,464430,676325,1354435,2363317,3316138,3380338,4338376,2996296,3267634,2188611,1729519,992402,904930,303728,242830,149761,44466,23281,10848,936,543,60,1;0,4035070,5680246,11390666,20230420,28721012,29712828,38515482,27051395,29788433,19576348,15452041,8729365,7680066,2580235,1994476,1164883,347035,174248,70579,4980,2302,146
RCdp105;1vehc4pcs30_50_70bp;true;true;34493.7;34493.7;34170.1;34367.8;1608.32;5.69412;54.6294;3600;961;1: (0 5 45 46 8 101 ) ,2: (0 6 4 3 1 100 101 ) ,3: (0 14 47 17 60 101 ) ,4: (0 16 15 53 101 ) ,5: (0 31 27 26 28 29 93 101 ) ,6: (0 39 38 40 43 101 ) ,7: (0 42 44 41 54 101 ) ,8: (0 51 18 48 21 101 ) ,9: (0 63 33 30 32 34 50 101 ) ,10: (0 64 57 52 82 101 ) ,11: (0 65 23 19 20 101 ) ,12: (0 69 55 70 101 ) ,13: (0 72 36 35 37 101 ) ,14: (0 76 89 85 101 ) ,15: (0 79 73 12 101 ) ,16: (0 81 61 68 101 ) ,17: (0 83 22 49 25 24 101 ) ,18: (0 86 74 58 101 ) ,19: (0 87 97 13 101 ) ,20: (0 88 78 7 2 101 ) ,21: (0 90 66 56 91 101 ) ,22: (0 92 62 67 84 95 101 ) ,23: (0 96 71 94 80 101 ) ,24: (0 98 11 9 10 101 ) ,25: (0 99 59 75 77 101 ) ,;0,4382,12414,31800,96408,157397,164782,299619,155449,185071,183707,71972,45887,59148,7087,5644,6901,449,405,284;0,913154,2757670,6604249,19422958,36658963,38808146,72969969,42537748,60665076,58255162,29824085,19011035,23757039,3674034,3112578,3055113,220043,177533,112536
RCdp106;1vehc4pcs30_50_70bp;false;true;1E+11;33849.4;33548.7;33739.7;3600;7.76082;75.7386;3600;2191;0;0,4190,8385,25495,73002,116921,144312,241821,148302,167508,155874,69731,43692,41620,6630,5198,4922,153,181,161;0,1781758,4225513,14363118,39268486,68821116,89247672,157938805,111067738,133141148,128581356,68344264,44424201,43487973,8480446,6002409,5887333,269723,224249,305784
RCdp107;1vehc4pcs30_50_70bp;false;true;1E+11;33350.7;33158.7;33296.1;3600;45.8599;387.675;3600;229;0;0,66271,141650,229372,432229,626248,703979,1045271,748371,808375,702990,400905,300448,264921,76576,61138,37123,6307,3593,2609,60,139,7;0,3940932,8576460,14868782,27209492,42121044,50142007,77354526,59677334,69619467,60695598,38126599,28811834,24426256,7722689,5893641,3266512,530327,268393,150752,2073,2204,532
RCdp108;1vehc4pcs30_50_70bp;false;true;1E+11;32190.3;31985.1;32145.6;3600;171.437;1341.24;3600;29;0;0,130727,333927,727058,1377379,2233190,2377208,3079739,2126865,2096174,1584487,954394,639758,487690,165846,103840,63136,12152,6592,2569,164,14;0,1788022,5275696,12229012,24574346,41902097,45880953,60329730,42921778,42939139,31772700,19619556,12868288,9497337,3370070,2051775,1191773,254958,126560,39797,3113,415
RCdp201;1vehc4pcs30_50_70bp;true;true;15222.9;15222.9;15136.4;15222.9;26.2893;10.9688;26.2891;3600;1;1: (0 5 45 2 6 7 8 46 3 1 4 100 70 101 ) ,2: (0 14 47 16 15 11 12 78 73 79 53 90 101 ) ,3: (0 61 81 94 96 93 80 101 ) ,4: (0 64 23 21 18 19 49 22 20 24 101 ) ,5: (0 65 83 59 75 97 74 58 77 25 48 101 ) ,6: (0 69 98 88 55 68 101 ) ,7: (0 71 67 62 85 76 51 84 56 66 101 ) ,8: (0 72 36 39 42 44 41 38 40 43 35 37 54 101 ) ,9: (0 82 52 99 57 86 87 9 10 13 17 60 101 ) ,10: (0 92 95 63 33 31 29 27 30 28 26 34 50 32 89 91 101 ) ,;0,0,0,0,97570,0,0,393499,0,0,744393,0,0,793001,0,0,662432,0,0,533287,0,11,369257,7,117,185876,111,331,67196,8,18,16722,7,12,3600,0,0,177,0,0,4;0,0,0,0,167184,0,0,811222,0,0,1760853,0,0,2000249,0,0,1698357,0,0,1335439,0,48,938225,31,516,475606,400,1390,186451,12,35,49604,7,12,7935,0,0,177,0,0,4
RCdp202;1vehc4pcs30_50_70bp;true;true;13462;13462;13366.8;13462;430.489;89.8787;430.489;3600;1;1: (0 1 3 5 45 6 7 8 46 4 2 55 101 ) ,2: (0 39 36 42 44 41 38 40 43 35 37 72 54 101 ) ,3: (0 64 23 21 48 18 19 49 22 20 24 89 91 101 ) ,4: (0 65 99 52 57 86 87 59 97 75 74 58 77 25 83 101 ) ,5: (0 69 88 79 73 78 53 98 90 101 ) ,6: (0 81 61 68 101 ) ,7: (0 82 12 14 47 16 15 11 9 10 13 17 60 100 70 101 ) ,8: (0 92 95 63 33 28 26 27 29 31 30 32 34 50 93 94 80 101 ) ,9: (0 96 71 67 62 85 76 51 84 56 66 101 ) ,;0,0,0,0,136778,0,0,862767,0,0,2118817,0,0,3431168,3,32,4446283,23,282,4527946,723,1832,3625019,1714,3473,2235849,2086,6076,1109520,3058,8383,428454,2662,4965,129289,1280,3136,28671,462,941,4562,34,202,664,1,2,8;0,0,0,0,353673,0,0,3047509,0,0,8741991,0,0,14866343,401,1847,19358690,937,2801,19890266,5950,10539,16320857,9368,15956,10409978,8928,25953,5278400,10572,28476,2214736,8349,17120,721059,6376,7798,181005,3367,2027,30471,407,267,2320,1,2,8
RCdp203;1vehc4pcs30_50_70bp;false;true;1E+11;11915.4;11867.6;11915.4;3600;1126.49;3396.54;3600;1;0;0,0,0,0,141324,0,0,885689,0,0,2521140,1,8,4824574,11,109,7748014,198,460,10896168,2725,8967,13163174,21431,52897,14299056,66408,171229,14702556,166609,365346,13553883,283769,520696,10800923,321011,530837,7160969,250328,394999,3620495,133005,197121,1306283,48264,61675,316775,10785,10244,39845,702,485,1337,0,4,2;0,0,0,0,255195,0,0,2009441,0,0,6981340,1,8,15120337,11,200,27119234,323,1043,38587152,5698,22082,45357610,50374,142925,48149505,212137,576345,48725542,606927,1283045,44189560,991488,1741892,33945639,1047019,1700443,21780186,754812,1278063,10851607,382804,648903,3715749,129876,180511,792462,23328,25827,83444,1022,1386,2313,0,4,2
RCdp204;1vehc4pcs30_50_70bp;false;false;1E+11;-2.49999E+13;-2.49999E+13;-1000000000;3600;3600;3600;3600;1;0;0,0,0,0,138347,0,0,1088230,0,4,3826870,62,178,7645794,979,2926,13781140,10726,19223,25137881,40430,94600,37563964,164440,362190,44605891,454782,1008414,43727278,891805,1738910,35839671,1116233,1833157,22712612,765900,1177659,11069959,363451,582059,4387839,159799,236448,1419401,59356,72132,393573,14535,18020,84587,1829,2343,13170,209,235,1546,48,21,92,2,0,3;0,0,0,0,127943,0,0,958522,0,4,3265176,62,178,6057980,732,2512,10069104,7659,13983,18179201,30897,73457,27688578,125780,275932,33204838,310567,722175,32707456,588301,1217135,27034048,755758,1285236,17710517,547041,861510,8935661,265636,436324,3580571,110341,172038,1169013,40796,53081,336896,10263,14058,76175,1565,2099,12877,209,235,1546,48,21,92,2,0,3
RCdp205;1vehc4pcs30_50_70bp;true;true;14012.8;14012.8;13902.4;14012.8;578.873;44.6081;578.873;3600;1;1: (0 2 45 5 46 8 7 6 4 3 1 70 100 101 ) ,2: (0 65 83 64 19 23 21 48 18 49 22 24 20 66 101 ) ,3: (0 69 88 79 73 78 53 98 55 101 ) ,4: (0 72 36 39 42 44 40 38 41 43 35 37 54 101 ) ,5: (0 82 12 14 47 16 15 11 9 10 13 17 60 101 ) ,6: (0 90 99 52 57 86 87 59 75 97 74 25 77 58 101 ) ,7: (0 92 62 85 63 76 51 84 56 91 80 101 ) ,8: (0 94 67 71 96 81 61 68 101 ) ,9: (0 95 33 30 27 28 26 29 31 34 32 89 50 93 101 ) ,;0,0,0,0,138298,0,0,761417,0,0,1852642,0,0,2697502,0,0,3086106,1,30,2748912,108,791,1839434,324,1293,915795,84,674,349566,11,115,117418,2,27,30904,0,15,5996,1,7,555,0,5,75;0,0,0,0,685345,0,0,5166159,0,0,15302946,0,0,25396379,29,284,30987866,794,4678,29260501,8767,28929,21398924,15193,62334,11702145,23144,60778,5182942,14900,30346,1901686,5481,11999,559644,1117,2896,148690,69,339,14037,48,189,1909
RCdp206;1vehc4pcs30_50_70bp;true;true;13165.9;13165.9;12938.8;13138.5;2970.72;154.047;1100.77;3600;27;1: (0 61 81 94 67 71 93 96 80 101 ) ,2: (0 65 99 52 86 57 23 21 18 19 49 20 22 24 66 101 ) ,3: (0 72 42 44 39 38 36 40 43 41 35 37 54 101 ) ,4: (0 82 12 14 47 16 15 11 59 75 97 87 9 13 17 10 101 ) ,5: (0 83 64 63 85 84 51 76 89 48 25 77 58 74 101 ) ,6: (0 88 2 45 5 46 8 7 6 4 3 1 100 70 68 101 ) ,7: (0 90 69 98 53 78 73 79 60 55 101 ) ,8: (0 92 95 62 33 30 31 29 27 28 26 32 34 50 56 91 101 ) ,;0,0,0,0,154679,0,0,908220,0,0,2488237,0,0,4673291,0,0,6415891,0,0,6754675,2,28,5967492,295,1342,4533693,3777,5967,2807545,7791,8274,1460525,5370,7306,604672,5326,7840,211771,4082,3651,59017,717,514,4519,7,12,259,0,0,7;0,0,0,0,844221,0,0,8056474,0,0,29730885,0,0,66854937,0,0,102617506,0,0,117673828,17,635,108225762,2042,14577,84457603,55672,109823,55707791,217146,207411,29834427,195246,155403,11866309,104654,110774,3366012,50815,38288,600478,12002,8057,54052,1383,1472,6182,151,216,268
RCdp207;1vehc4pcs30_50_70bp;false;true;1E+11;12139.6;12024.3;12139.6;3600;721.879;3568.66;3600;1;0;0,0,0,0,118479,0,0,799845,0,0,2496937,0,0,5992640,63,708,12326953,5299,14747,19417456,18296,52875,22647477,42178,110368,21144846,81614,188756,15989066,112349,245145,9316316,86753,244350,3893219,42014,154710,1214991,17080,66137,274827,1962,16218,40892,137,1141,1992,3,10,101,2,0,14,0,0,1;0,0,0,0,253354,0,0,2299701,0,0,8975090,0,0,25088145,82,2554,53441991,21047,67442,85991046,83764,228111,101327163,168513,391833,94579979,287802,600261,70478627,368699,709153,41098778,279841,672984,17407744,138697,409872,5550589,56448,203073,1387951,8475,84467,217514,797,11546,13135,3,10,101,2,0,14,0,0,1
RCdp208;1vehc4pcs30_50_70bp;false;false;1E+11;-2.49999E+13;-2.49999E+13;-1000000000;3600;3600;3600;3600;1;0;0,0,0,0,165783,0,0,1171683,0,0,4253677,0,0,8517352,9,63,13917447,630,1323,20908836,5351,20395,27609316,38456,165296,30536565,170996,529914,28938280,329708,935763,23066561,418581,1152242,15542898,357975,1144383,8617639,231840,823080,3510574,109412,345975,985303,30792,82764,180231,4232,13253,22697,447,1246,2434,3,8,237;0,0,0,0,160975,0,0,1101651,0,0,3863715,0,5,7624010,6,28,12392632,288,760,18503475,4300,15200,24320909,31377,136217,26500084,130165,419666,24257027,246175,704097,19162337,343534,925507,13250933,337362,1027004,7683900,236832,773234,3248007,116647,355075,962112,37883,98794,183994,5611,17745,23485,522,1926,1975,0,0,75
Rdp101;1vehc4pcs30_50_70bp;true;true;24567.5;24567.5;24335.5;24535.2;5.1671;0.709492;2.74116;3600;15;1: (0 2 21 40 53 101 ) ,2: (0 5 61 85 91 100 101 ) ,3: (0 14 44 16 86 17 101 ) ,4: (0 27 52 18 6 101 ) ,5: (0 28 12 54 101 ) ,6: (0 29 79 3 77 101 ) ,7: (0 31 88 101 ) ,8: (0 33 81 34 35 101 ) ,9: (0 36 47 19 8 46 101 ) ,10: (0 39 23 67 55 25 101 ) ,11: (0 45 83 84 60 89 101 ) ,12: (0 51 9 66 70 101 ) ,13: (0 59 99 96 101 ) ,14: (0 62 11 90 10 101 ) ,15: (0 63 64 49 1 101 ) ,16: (0 65 71 78 50 101 ) ,17: (0 69 30 20 32 101 ) ,18: (0 72 75 41 74 101 ) ,19: (0 73 22 56 4 101 ) ,20: (0 76 68 24 80 101 ) ,21: (0 82 7 48 101 ) ,22: (0 87 37 93 101 ) ,23: (0 92 42 15 57 26 101 ) ,24: (0 94 97 13 58 101 ) ,25: (0 95 98 38 43 101 ) ,;0,0,0,24,7279,733,2422,31081,6377,10094,40336,5043,6445,11815,285,452,961,7,14,18;0,0,0,277,52208,10744,32405,359887,88087,154642,591322,92763,114874,218791,13363,14394,20168,638,521,621
Rdp102;1vehc4pcs30_50_70bp;false;true;1E+11;24026.5;23801.2;23928.6;3600;10.2239;92.186;3600;1394;0;0,503,3769,5700,16724,15622,38669,132644,101383,185212,272132,198641,174389,175120,53817,39509,21762,2993,891,112;0,622922,1862982,2997707,5636563,8206931,19188770,56664087,52899385,96535594,132663183,113017960,94812300,97532734,31454367,22602453,11783744,1666648,486765,69534,415,9
Rdp103;1vehc4pcs30_50_70bp;false;true;1E+11;22610.1;22408.9;22553.3;3600;48.1838;421.405;3600;155;0;0,3250,13072,17510,32578,47211,94091,252912,253982,416981,553671,435484,348918,418271,138329,100993,82633,12502,6013,3836,255,17;0,426775,1544890,1965952,3010811,5372359,10806051,25664138,30115606,49059064,62775813,54151431,44255799,49858177,18415954,13223638,9947092,1700172,844304,404264,22570,1731,36
Rdp104;1vehc4pcs30_50_70bp;false;true;1E+11;21985.5;21840.9;21977.5;3600;222.822;1949.95;3600;13;0;0,2408,13353,44579,111153,118163,245333,646878,864763,1716539,2345323,2715789,2335019,2914449,1437668,1146249,856705,263932,145480,71210,9845,4507,1065,46,4;0,28553,160440,499902,1141504,1290157,2753590,7251853,10252995,21045426,28770555,34138930,29538082,36879709,18250670,14646391,10936116,3339521,1766630,832884,102184,38732,7680,472,6
Rdp105;1vehc4pcs30_50_70bp;true;true;23255.6;23255.6;23107;23201;158.545;1.67797;12.47;3600;277;1: (0 2 57 87 97 101 ) ,2: (0 5 61 99 96 101 ) ,3: (0 6 94 13 101 ) ,4: (0 12 54 55 25 101 ) ,5: (0 14 44 38 91 101 ) ,6: (0 19 64 49 101 ) ,7: (0 21 73 41 22 74 101 ) ,8: (0 28 27 69 101 ) ,9: (0 29 79 78 34 35 101 ) ,10: (0 30 66 20 101 ) ,11: (0 31 90 32 70 101 ) ,12: (0 33 81 9 3 77 101 ) ,13: (0 39 67 24 101 ) ,14: (0 47 36 46 17 60 101 ) ,15: (0 52 88 10 1 101 ) ,16: (0 53 40 26 58 101 ) ,17: (0 59 85 37 93 101 ) ,18: (0 63 11 62 7 101 ) ,19: (0 65 71 51 50 101 ) ,20: (0 72 75 23 56 4 101 ) ,21: (0 76 68 80 101 ) ,22: (0 82 48 101 ) ,23: (0 83 45 8 18 101 ) ,24: (0 92 98 16 86 84 89 101 ) ,25: (0 95 42 15 43 100 101 ) ,;0,0,0,72,10998,963,6035,65928,24743,53885,139271,50223,66807,80521,17380,16492,14311,1471,1379,1071,25,39,18;0,0,0,5546,505682,73693,434157,4611260,1979485,4779905,11754509,5117704,6726277,8259053,2149792,1898881,1511694,226407,157284,107614,4205,4543,2436
Rdp106;1vehc4pcs30_50_70bp;false;true;1E+11;23258.4;23094.1;23178.7;3600;26.194;246.431;3600;401;0;0,9352,7839,20084,50829,68140,101366,257721,231853,406254,538810,376269,324964,337147,118479,79611,53366,8217,4327,2952,31,95;0,1410528,1495870,3381753,7370437,11809575,18240568,42927349,44371883,79028792,100496197,77372043,66339759,65265523,25533941,16387701,10798287,1874223,916933,493912,8174,12425
